 1; 0; 100; 0; .0182

 1; 100; 0; .0362; 0
 2; 0; 100; 0; .0145
 2; 50; 50; .0468; .0145









 1; 100; 0; .0623; 0
 1; 100; 0; .0623; 0
 1; 0; 100; 0; .0217
 1; 0; 100; 0; .0326


 1; 100; 0; .029; 0
 5; 80; 20; .0289; .0728
 7; 57.14; 14.29; .0316; .0651
 10; 60; 40; .0585; .0325
 12; 50; 50; .0343; .0505
 13; 38.46; 61.54; .0268; .028
 4; 50; 50; .02; .0343
 2; 50; 50; .0511; .0432
 1; 100; 0; .0361; 0
 1; 100; 0; .0652; 0

 1; 100; 0; .0254; 0


 2; 50; 50; .0072; .0469


 10; 40; 50; .0319; .0304
 13; 53.85; 46.15; .0315; .0609
 12; 58.33; 41.67; .0294; .0609
 22; 68.18; 31.82; .035; .0435
 24; 50; 45.83; .0386; .0334
 13; 84.62; 15.38; .0395; .0347
 9; 44.44; 55.56; .0455; .0226
 8; 62.5; 37.5; .024; .0315
 15; 60; 40; .033; .0375
 19; 57.89; 42.11; .0395; .0236
 9; 77.78; 22.22; .0404; .0579
 7; 42.86; 57.14; .0399; .0362

 1; 0; 0; 0; 0
 2; 0; 100; 0; .0486






 3; 0; 100; 0; .0625
 4; 25; 75; .0437; .0611
 1; 0; 100; 0; .0792

 1; 0; 100; 0; .0072
 1; 0; 100; 0; .054
 2; 100; 0; .031; 0
 2; 100; 0; .0127; 0
 1; 0; 100; 0; .0217
 2; 50; 50; .0289; .0474

 2; 100; 0; .0164; 0
 3; 66.67; 33.33; .0346; .0145
 1; 100; 0; .0253; 0
 1; 0; 100; 0; .0613

 4; 25; 50; .0795; .0451
 14; 64.29; 28.57; .037; .0427
 12; 41.67; 50; .0181; .026
 6; 50; 50; .0169; .0145
 5; 0; 100; 0; .0428
 3; 33.33; 66.67; .0145; .0759
 1; 100; 0; .0289; 0
 1; 100; 0; .0939; 0

 1; 100; 0; .0289; 0



 1; 100; 0; .0721; 0
 2; 0; 100; 0; .0635
 3; 0; 100; 0; .0423

 1; 100; 0; .0902; 0














 2; 50; 50; .0218; .0546
 1; 100; 0; .0217; 0


 2; 50; 50; .0507; .054
 3; 66.67; 0; .0436; 0
 3; 100; 0; .0255; 0
 3; 100; 0; .0145; 0
 6; 33.33; 66.67; .0507; .021
 3; 33.33; 66.67; .0905; .0384
 5; 40; 60; .0325; .0688
 16; 37.5; 56.25; .0518; .0354
 21; 52.38; 42.86; .0545; .0454
 24; 45.83; 50; .0416; .0532
 17; 23.53; 76.47; .0396; .0458
 5; 40; 60; .0144; .066
 3; 33.33; 66.67; .0686; .0522
 3; 33.33; 66.67; .0622; .0774
 1; 100; 0; .0144; 0



 1; 0; 100; 0; .0801
 4; 50; 50; .0163; .0456
 7; 42.86; 28.57; .0301; .0417
 16; 31.25; 56.25; .0389; .0353
 19; 42.11; 57.89; .0442; .0398
 36; 41.67; 55.56; .0416; .0455
 36; 38.89; 58.33; .0438; .0506
 34; 44.12; 52.94; .0493; .046
 26; 38.46; 57.69; .0408; .0446
 28; 42.86; 57.14; .0391; .0382
 30; 43.33; 53.33; .0454; .0488
 29; 48.28; 48.28; .0457; .0449
 20; 35; 60; .0471; .0442
 15; 40; 53.33; .0345; .047
 9; 22.22; 77.78; .0198; .0346




 1; 0; 100; 0; .0506
 24; 58.33; 37.5; .0397; .0404
 43; 51.16; 46.51; .0378; .038
 33; 57.58; 42.42; .0309; .035
 9; 55.56; 44.44; .045; .0335


 1; 100; 0; .0366; 0


 4; 50; 50; .0471; .0739
 1; 0; 0; 0; 0
 3; 66.67; 33.33; .0272; .0181
 1; 0; 100; 0; .0182







 1; 0; 100; 0; .0506




 2; 100; 0; .02; 0




 1; 100; 0; .0255; 0
 1; 100; 0; .0365; 0
 2; 100; 0; .0255; 0
 5; 20; 80; .0657; .0451
 6; 50; 50; .0436; .0495





 1; 100; 0; .0146; 0
 3; 33.33; 33.33; .0366; .0146



 1; 0; 100; 0; .0037
 1; 100; 0; .0073; 0
 1; 100; 0; .0073; 0






 2; 0; 50; 0; .0255
 6; 33.33; 66.67; .0163; .0282
 3; 33.33; 66.67; .0364; .0146
 3; 66.67; 33.33; .0309; .0146
 1; 0; 100; 0; .0547










 1; 100; 0; .0805; 0




 1; 0; 100; 0; .0073



 1; 100; 0; .0255; 0
 3; 66.67; 33.33; .0182; .0542
 6; 50; 50; .0169; .0145
 3; 66.67; 33.33; .0181; .0217
 2; 50; 50; .0145; .0253
 2; 100; 0; .0723; 0
 1; 100; 0; .0546; 0





 1; 100; 0; .0146; 0
 2; 100; 0; .0236; 0
 3; 66.67; 33.33; .0346; .0146
 3; 33.33; 66.67; .0474; .0308
 1; 0; 100; 0; .0146
 2; 50; 50; .036; .022
 4; 50; 50; .0163; .0217



 2; 50; 50; .0181; .0253
 2; 100; 0; .0126; 0
 2; 100; 0; .0396; 0
 3; 33.33; 66.67; .0433; .0491
 8; 50; 50; .0533; .0433
 9; 33.33; 66.67; .0662; .0265
 2; 50; 0; .0145; 0
 3; 33.33; 66.67; .1568; .0289
 3; 0; 100; 0; .0584
 3; 33.33; 66.67; .0729; .0509
 4; 50; 50; .0633; .0199
 4; 25; 75; .0146; .0145
 7; 28.57; 57.14; .0237; .0462
 7; 57.14; 42.86; .02; .0581
 2; 50; 50; .084; .0362

 8; 37.5; 62.5; .0639; .0452
 11; 27.27; 72.73; .0385; .03
 24; 62.5; 37.5; .0321; .0324
 28; 42.86; 53.57; .0417; .0427
 18; 50; 44.44; .0355; .0422
 6; 33.33; 66.67; .0614; .0281
 1; 0; 100; 0; .0109
 1; 0; 100; 0; .0255
 1; 100; 0; .0365; 0
 4; 50; 50; .049; .0327
 3; 33.33; 66.67; .0364; .0252
 13; 38.46; 61.54; .0523; .0326
 21; 42.86; 57.14; .0359; .0347
 9; 44.44; 44.44; .0182; .0528
 1; 100; 0; .0364; 0
 2; 100; 0; .0674; 0
 3; 66.67; 33.33; .0255; .0362
 5; 40; 60; .0528; .0314
 6; 0; 66.67; 0; .0316
 16; 62.5; 37.5; .0356; .049
 6; 50; 50; .0411; .0506
 4; 75; 25; .0314; .0507
 1; 0; 100; 0; .0579
 1; 100; 0; .04; 0
 3; 66.67; 0; .0399; 0
 3; 33.33; 66.67; .0108; .0417
 3; 33.33; 66.67; .0585; .0199
 2; 50; 50; .0438; .0109

 3; 0; 66.67; 0; .0362
 6; 33.33; 50; .0255; .0314
 4; 50; 50; .04; .0255
 24; 58.33; 41.67; .0428; .0414
 48; 52.08; 45.83; .0322; .0403
 25; 60; 40; .0334; .0503
 13; 61.54; 38.46; .0395; .0442
 8; 62.5; 25; .0551; .0613
 2; 50; 0; .083; 0


 1; 0; 100; 0; .0511
 2; 0; 100; 0; .0328
 3; 33.33; 66.67; .054; .011
 2; 50; 50; .0288; .0219
 1; 0; 100; 0; .0146
 1; 100; 0; .0146; 0
 1; 0; 100; 0; .0182

 3; 33.33; 33.33; .0109; .0255
 4; 75; 25; .0194; .0073
 1; 0; 100; 0; .0362

 1; 0; 100; 0; .011
 1; 100; 0; .0253; 0
 1; 100; 0; .0217; 0
 2; 50; 50; .0145; .0434
 4; 25; 75; .0218; .0486
 5; 20; 80; .0651; .037
 9; 55.56; 44.44; .0557; .0483
 9; 55.56; 33.33; .0464; .0481
 15; 40; 46.67; .037; .0469
 26; 34.62; 53.85; .0541; .0366
 28; 46.43; 50; .0508; .048
 40; 50; 50; .0448; .0427
 30; 50; 50; .0423; .0486
 26; 42.31; 53.85; .0428; .0481
 19; 31.58; 52.63; .0352; .0532
 10; 20; 70; .018; .0421
 5; 20; 80; .0216; .0498
 5; 40; 60; .0487; .0565
 5; 20; 80; .0578; .0606
 2; 0; 100; 0; .0672
 1; 100; 0; .0256; 0
 1; 100; 0; .0256; 0
 1; 0; 100; 0; .0579
 2; 0; 100; 0; .0309
 2; 50; 50; .0289; .0217
 1; 100; 0; .0217; 0
 2; 0; 100; 0; .038
 5; 20; 60; .0328; .0279
 3; 33.33; 66.67; .0146; .0218
 15; 20; 73.33; .0145; .0487
 6; 16.67; 83.33; .0255; .0253
 7; 71.43; 14.29; .0363; .0288
 1; 100; 0; .0218; 0
 1; 100; 0; .0361; 0
 1; 0; 100; 0; .0217
 2; 50; 50; .0217; .0288
 2; 50; 50; .0145; .0721
 1; 100; 0; .0217; 0
 3; 0; 66.67; 0; .0307
 7; 28.57; 71.43; .0541; .0362
 10; 30; 60; .0507; .0433
 15; 53.33; 40; .0497; .0499
 17; 64.71; 35.29; .0413; .0325
 18; 55.56; 44.44; .0458; .0466
 30; 46.67; 46.67; .0407; .0533
 21; 33.33; 57.14; .0341; .0534
 14; 28.57; 57.14; .0317; .0499
 6; 33.33; 66.67; .0363; .0653
 1; 0; 100; 0; .0935
 1; 0; 0; 0; 0
 1; 100; 0; .0108; 0
 3; 66.67; 33.33; .029; .0576
 5; 40; 60; .0326; .0511
 2; 50; 50; .0217; .0657
 1; 0; 100; 0; .0804


 1; 100; 0; .0144; 0

 4; 50; 50; .031; .0163
 3; 66.67; 33.33; .06; .033
 3; 33.33; 66.67; .0437; .0396
 1; 100; 0; .0146; 0
 4; 25; 75; .0218; .0425
 3; 33.33; 66.67; .0109; .0419
 2; 0; 100; 0; .0289
 1; 100; 0; .0145; 0

 2; 0; 100; 0; .0487
 1; 100; 0; .0109; 0
 2; 100; 0; .0146; 0
 3; 33.33; 66.67; .0182; .0289
 1; 100; 0; .0145; 0
 1; 0; 0; 0; 0
 2; 0; 50; 0; .0253
 4; 50; 25; .0724; .0938
 3; 0; 66.67; 0; .056
 1; 100; 0; .0361; 0
 1; 0; 100; 0; .051
 1; 0; 0; 0; 0
 1; 0; 100; 0; .0506





 1; 100; 0; .0648; 0





 1; 0; 100; 0; .0622
 2; 50; 50; .0218; .0622


 2; 0; 100; 0; .0505
 2; 50; 50; .0292; .0541
 2; 100; 0; .0235; 0








 1; 0; 100; 0; .1191
 3; 0; 100; 0; .0373
 5; 60; 40; .0339; .0596
 15; 53.33; 46.67; .0426; .0571
 39; 46.15; 53.85; .0384; .04
 42; 52.38; 47.62; .0379; .037
 52; 46.15; 53.85; .0343; .0351
 55; 47.27; 52.73; .0337; .0416
 32; 56.25; 43.75; .0369; .0487
 14; 78.57; 21.43; .0242; .0762
 4; 75; 25; .0327; .0796


 4; 25; 75; .0108; .034
 18; 55.56; 44.44; .0513; .0452
 21; 47.62; 52.38; .0417; .0405
 6; 16.67; 66.67; .0037; .0255
 5; 0; 100; 0; .0349
 4; 0; 75; 0; .0241
 3; 33.33; 66.67; .036; .0908
 2; 50; 50; .0829; .0218

 1; 0; 100; 0; .109

 1; 0; 100; 0; .0108
 3; 0; 100; 0; .0217
 3; 0; 100; 0; .0362
 1; 100; 0; .0217; 0


 2; 50; 50; .0724; .0144
 4; 0; 100; 0; .038
 19; 42.11; 52.63; .0427; .0413
 37; 56.76; 43.24; .0389; .0334
 32; 50; 50; .0334; .0438
 29; 55.17; 44.83; .0487; .0419
 17; 58.82; 35.29; .0465; .0479
 12; 83.33; 16.67; .0468; .0729
 11; 54.55; 45.45; .0369; .0477
 2; 0; 100; 0; .0236
 4; 0; 100; 0; .0355
 4; 0; 100; 0; .0544
 3; 33.33; 66.67; .0362; .1087
 2; 50; 50; .0289; .0146
 2; 50; 50; .0072; .0255
 1; 100; 0; .0327; 0
 2; 50; 50; .0217; .0548
 5; 20; 80; .1096; .0434
 6; 33.33; 66.67; .0835; .0353
 2; 100; 0; .0292; 0
 1; 100; 0; .0723; 0
 1; 0; 100; 0; .0363
 3; 0; 100; 0; .029

 1; 100; 0; .0722; 0

 1; 100; 0; .0255; 0

 1; 100; 0; .0361; 0

 1; 100; 0; .0622; 0
 2; 50; 50; .0183; .0506


 2; 0; 100; 0; .0512
 1; 0; 100; 0; .0362
 1; 100; 0; .0181; 0




 1; 0; 100; 0; .0218
 1; 0; 100; 0; .0905
 1; 0; 100; 0; .0362
 1; 0; 100; 0; .0724
 2; 50; 50; .0549; .0362
 2; 50; 0; .0728; 0
 4; 50; 50; .0473; .0506
 22; 45.45; 50; .0446; .036
 12; 41.67; 58.33; .0537; .0528
 7; 71.43; 28.57; .0364; .06
 3; 33.33; 33.33; .0543; .0256
 2; 0; 100; 0; .0091
 2; 50; 50; .0073; .0474
 3; 33.33; 33.33; .0434; .0876
 4; 0; 100; 0; .0456
 11; 45.45; 54.55; .0458; .0334
 22; 45.45; 50; .0418; .0459
 23; 65.22; 30.43; .042; .0371
 26; 65.38; 34.62; .0496; .0333
 28; 67.86; 32.14; .0523; .0438
 25; 44; 52; .0454; .049
 4; 25; 75; .0842; .053
 3; 66.67; 33.33; .0493; .0432
 1; 100; 0; .0293; 0
 1; 0; 0; 0; 0
 1; 0; 100; 0; .0576








 1; 100; 0; .0617; 0

 1; 100; 0; .0146; 0


 1; 0; 100; 0; .0365
 1; 100; 0; .0146; 0
 2; 50; 0; .0364; 0
 9; 33.33; 55.56; .0666; .0441
 10; 30; 60; .0545; .0494
 7; 42.86; 57.14; .0349; .0508
 3; 33.33; 66.67; .0219; .0564
 3; 33.33; 66.67; .0256; .0343
 2; 100; 0; .0439; 0
 1; 100; 0; .0183; 0
 4; 50; 50; .0781; .0456
 7; 42.86; 57.14; .0313; .0356
 9; 55.56; 44.44; .0254; .0526
 6; 33.33; 66.67; .0434; .0524
 13; 30.77; 61.54; .029; .0447
 7; 42.86; 57.14; .0327; .0563
 4; 25; 75; .0723; .0495
 2; 100; 0; .0253; 0
 1; 100; 0; .022; 0
 1; 0; 100; 0; .0219
 2; 50; 50; .0256; .0511
 3; 100; 0; .0157; 0
 1; 100; 0; .0217; 0

 2; 100; 0; .0254; 0
 7; 42.86; 42.86; .0242; .0547
 10; 60; 40; .0365; .0388
 21; 47.62; 42.86; .0424; .0281
 3; 66.67; 33.33; .0726; .0219
 1; 0; 100; 0; .062
 3; 0; 66.67; 0; .0326
 4; 25; 75; .0146; .0498





 1; 100; 0; .0292; 0
 3; 0; 33.33; 0; .1191
 5; 60; 20; .0584; .0292
 7; 28.57; 42.86; .0437; .0354
 6; 50; 33.33; .0498; .0272
 3; 0; 66.67; 0; .0963
 2; 50; 50; .0253; .091






 1; 100; 0; .029; 0
 5; 40; 60; .0546; .0628
 8; 37.5; 62.5; .0434; .054
 16; 50; 50; .0367; .0355
 17; 52.94; 47.06; .0402; .0323
 10; 50; 50; .0391; .0429
 11; 72.73; 27.27; .0531; .0753
 9; 66.67; 33.33; .0357; .035
 2; 50; 50; .0146; .0255
 4; 0; 100; 0; .0355
 1; 0; 100; 0; .0875

 1; 100; 0; .0547; 0
 1; 100; 0; .0218; 0









 4; 25; 50; .0828; .0578
 6; 16.67; 66.67; .0614; .0444
 2; 0; 100; 0; .0343
 3; 0; 100; 0; .0724
 4; 50; 50; .0849; .0451

 2; 100; 0; .0487; 0




 1; 100; 0; .0146; 0
 1; 0; 100; 0; .0181
 1; 0; 100; 0; .0219
 3; 33.33; 66.67; .0109; .02
 5; 60; 20; .0158; .0073

 1; 0; 100; 0; .0291

 1; 100; 0; .0255; 0

 2; 50; 0; .0547; 0
 1; 100; 0; .0181; 0
 2; 100; 0; .042; 0
 3; 66.67; 33.33; .0598; .0622
 11; 36.36; 63.64; .0317; .044
 4; 100; 0; .031; 0
 2; 50; 50; .0146; .0937
 2; 100; 0; .0326; 0
 2; 100; 0; .0347; 0
 3; 66.67; 33.33; .0419; .0621

 2; 50; 50; .051; .0219
 1; 100; 0; .0292; 0
 1; 100; 0; .0146; 0


 1; 0; 100; 0; .0146
 1; 100; 0; .0731; 0
 1; 100; 0; .0365; 0

 5; 20; 80; .0219; .0353
 4; 50; 50; .0127; .0726
 4; 25; 75; .0108; .0279
 3; 0; 100; 0; .0471
 3; 0; 100; 0; .0231
 2; 50; 50; .0217; .0254
 1; 0; 100; 0; .0363
 2; 0; 100; 0; .0344
 1; 0; 100; 0; .0721
 3; 33.33; 66.67; .0722; .0527
 2; 50; 50; .0361; .0506

 1; 100; 0; .0145; 0
 1; 0; 0; 0; 0
 4; 75; 25; .0487; .0219
 3; 66.67; 33.33; .0401; .0511
 4; 100; 0; .0364; 0
 2; 100; 0; .0382; 0
 1; 100; 0; .0146; 0
 3; 100; 0; .0267; 0
 3; 66.67; 0; .031; 0
 1; 100; 0; .0218; 0



 1; 100; 0; .0144; 0
 1; 100; 0; .0549; 0
 3; 0; 100; 0; .064
 4; 25; 75; .0623; .0423
 8; 25; 75; .0671; .0392
 12; 66.67; 33.33; .0309; .0145
 12; 41.67; 58.33; .0443; .0414
 12; 58.33; 41.67; .039; .0385
 9; 77.78; 22.22; .0358; .0273
 3; 66.67; 33.33; .0255; .0255
 2; 0; 100; 0; .0834
 5; 0; 80; 0; .0408
 4; 25; 75; .1083; .0556
 1; 0; 100; 0; .0657


 1; 0; 100; 0; .0289
 3; 66.67; 33.33; .0235; .0073

 1; 0; 100; 0; .0183
 2; 100; 0; .0327; 0
 1; 100; 0; .0474; 0

 1; 100; 0; .0109; 0
 3; 33.33; 66.67; .0253; .0201
 2; 0; 100; 0; .0398
 2; 50; 50; .0146; .0183
 5; 40; 40; .0146; .0146
 3; 33.33; 66.67; .0219; .0182
 6; 66.67; 33.33; .03; .0363
 3; 66.67; 33.33; .0328; .0579
 4; 50; 50; .0364; .0201
 4; 50; 50; .0399; .0493
 6; 33.33; 66.67; .0874; .0426
 13; 46.15; 53.85; .0564; .027
 14; 28.57; 64.29; .0273; .0395
 12; 41.67; 58.33; .0314; .0436
 2; 50; 0; .0292; 0
 1; 0; 0; 0; 0
 1; 0; 0; 0; 0

 1; 0; 100; 0; .0364
 1; 0; 100; 0; .0765

 2; 0; 100; 0; .0381
 4; 25; 50; .072; .0454
 11; 54.55; 45.45; .0697; .0579
 14; 35.71; 64.29; .0527; .0347
 11; 27.27; 63.64; .035; .0461
 5; 80; 20; .0374; .0577
 3; 66.67; 33.33; .0438; .0219













 3; 33.33; 66.67; .0433; .0145
 5; 20; 80; .0657; .0383
 1; 0; 100; 0; .0511
 1; 0; 100; 0; .0657
 1; 100; 0; .0146; 0
 1; 0; 100; 0; .054
 3; 33.33; 66.67; .036; .031
 3; 100; 0; .0316; 0
 4; 50; 50; .0512; .0164
 4; 25; 75; .0731; .0195


 1; 100; 0; .0146; 0







 1; 100; 0; .0182; 0
 1; 100; 0; .0364; 0

 2; 50; 50; .0724; .1094
 7; 57.14; 42.86; .0273; .0279
 25; 56; 40; .0415; .0393
 27; 70.37; 29.63; .0372; .026
 13; 69.23; 30.77; .0356; .0218
 7; 57.14; 42.86; .0433; .0592
 5; 40; 60; .0383; .0616
 1; 0; 100; 0; .0219
 1; 100; 0; .0253; 0
 1; 0; 100; 0; .0693
 2; 0; 100; 0; .0128
 5; 60; 40; .0292; .0201
 2; 100; 0; .053; 0
 4; 100; 0; .0455; 0
 5; 80; 20; .0337; .0614
 2; 100; 0; .0507; 0
 4; 75; 25; .029; .0292
 3; 66.67; 33.33; .0347; .0438


 2; 100; 0; .0345; 0





 2; 0; 100; 0; .0692
 6; 33.33; 66.67; .0164; .0391
 4; 25; 75; .0289; .0472
 3; 66.67; 33.33; .0527; .0876
 4; 50; 25; .0795; .0584
 6; 33.33; 66.67; .0326; .0374
 4; 25; 75; .0579; .0485
 2; 100; 0; .029; 0
 3; 66.67; 33.33; .0473; .054
 3; 66.67; 0; .0324; 0
 9; 66.67; 33.33; .0334; .0291
 17; 58.82; 41.18; .0432; .0332
 21; 61.9; 38.1; .0339; .04
 11; 63.64; 36.36; .0239; .0372
 1; 0; 100; 0; .018
 3; 33.33; 33.33; .0181; .0586
 1; 100; 0; .054; 0
 1; 100; 0; .0288; 0
 1; 0; 100; 0; .0292


 1; 0; 100; 0; .0036

 1; 0; 100; 0; .0365
 1; 100; 0; .0108; 0
 1; 100; 0; .0108; 0


 2; 0; 100; 0; .0362
 3; 0; 100; 0; .0507
 3; 33.33; 66.67; .0255; .0218
 7; 71.43; 28.57; .021; .0528
 3; 0; 100; 0; .023
 3; 100; 0; .0436; 0
 4; 50; 50; .0254; .0164


 1; 0; 100; 0; .0218





 2; 50; 50; .0289; .0437
 4; 25; 50; .0722; .0309
 2; 100; 0; .0397; 0










 1; 0; 100; 0; .0037













 4; 50; 50; .0474; .0596
 5; 40; 60; .0454; .0434
 9; 77.78; 22.22; .0384; .02
 10; 50; 50; .0514; .0354
 12; 58.33; 41.67; .0551; .0457
 16; 43.75; 56.25; .0394; .0311
 6; 100; 0; .0356; 0
 2; 100; 0; .0415; 0


 1; 100; 0; .0219; 0

 1; 0; 100; 0; .0146










 3; 33.33; 66.67; .011; .0654
 2; 0; 100; 0; .0201
 2; 50; 50; .0181; .0728
 3; 33.33; 66.67; .0072; .0199
 3; 0; 100; 0; .0338
 3; 33.33; 66.67; .0219; .0434
 2; 50; 50; .0146; .1083

 2; 50; 50; .0915; .0217
 2; 100; 0; .0732; 0
 3; 66.67; 33.33; .0585; .0219
 2; 100; 0; .0292; 0
 2; 100; 0; .0182; 0
 2; 50; 50; .0146; .0181
 2; 100; 0; .0127; 0
 2; 0; 50; 0; .0504
 8; 50; 37.5; .0509; .0581
 7; 42.86; 57.14; .0218; .0435
 8; 50; 50; .0372; .0389
 11; 45.45; 54.55; .0364; .043
 6; 33.33; 66.67; .0325; .0173
 5; 60; 20; .0533; .022
 4; 75; 25; .023; .0328
 1; 100; 0; .0363; 0




 1; 100; 0; .0363; 0
 2; 0; 50; 0; .0507
 5; 40; 60; .0473; .04
 10; 50; 50; .0189; .0305
 6; 50; 50; .0169; .0207
 6; 50; 33.33; .0193; .0512
 4; 50; 25; .0145; .0218
 3; 66.67; 33.33; .0687; .0365
 1; 100; 0; .0546; 0

 1; 100; 0; .0509; 0
 2; 50; 50; .0546; .0402
 1; 0; 100; 0; .0144
 1; 0; 100; 0; .0216
 1; 0; 100; 0; .0144
 1; 0; 100; 0; .0216
 2; 0; 100; 0; .0164
 6; 33.33; 66.67; .0618; .0561
 4; 25; 75; .0724; .0628
 4; 25; 75; .0293; .0435
 2; 0; 100; 0; .0308
 1; 100; 0; .0108; 0
 2; 50; 50; .0183; .0507
 2; 0; 100; 0; .0507
 2; 0; 50; 0; .072
 1; 100; 0; .0146; 0





 4; 100; 0; .0325; 0
 2; 50; 50; .0724; .0721
 6; 50; 33.33; .0303; .0326
 3; 66.67; 33.33; .0146; .0255
 5; 60; 40; .0364; .0201
 2; 100; 0; .0437; 0
 3; 33.33; 66.67; .0327; .0271
 5; 100; 0; .029; 0
 6; 66.67; 16.67; .0546; .0721
 6; 33.33; 50; .0419; .029
 5; 20; 60; .073; .0327
 5; 40; 60; .0237; .017
 7; 42.86; 57.14; .0292; .0209
 4; 0; 100; 0; .0427
 3; 33.33; 66.67; .0073; .0676
 3; 33.33; 66.67; .0729; .04
 5; 40; 60; .0633; .0474
 4; 75; 25; .0497; .0183
 1; 100; 0; .0183; 0

 1; 100; 0; .0511; 0
 2; 50; 50; .0146; .0363
 6; 50; 33.33; .034; .029
 4; 25; 75; .0073; .056
 6; 33.33; 50; .0219; .047
 12; 58.33; 33.33; .041; .047
 5; 80; 20; .0301; .0796
 3; 66.67; 33.33; .0347; .0438







 1; 0; 100; 0; .0548
 2; 0; 100; 0; .0474
 1; 0; 100; 0; .0182
 1; 0; 100; 0; .0583
 1; 0; 100; 0; .0364




 1; 0; 100; 0; .0364
 3; 0; 66.67; 0; .0274




 5; 60; 20; .0182; .0835
 10; 40; 50; .0345; .0321
 26; 53.85; 46.15; .0333; .0407
 22; 40.91; 54.55; .0494; .0324
 10; 60; 40; .0364; .0345

 1; 0; 100; 0; .0364

 1; 100; 0; .0433; 0









 6; 0; 66.67; 0; .0381
 7; 28.57; 71.43; .0347; .0371
 4; 25; 75; .0366; .0702
 4; 25; 75; .0507; .0606
 4; 25; 75; .0579; .0328
 3; 33.33; 66.67; .0507; .0236
 7; 28.57; 71.43; .0618; .0566

 1; 100; 0; .0507; 0


 1; 0; 100; 0; .0657



 2; 100; 0; .0291; 0
 2; 100; 0; .0328; 0
 3; 33.33; 66.67; .0219; .0346
 1; 0; 100; 0; .062
 1; 0; 100; 0; .0878


 1; 0; 0; 0; 0
 2; 50; 0; .0219; 0
 2; 0; 100; 0; .047
 2; 0; 100; 0; .047
 3; 66.67; 33.33; .0345; .0975
 1; 0; 100; 0; .065


 1; 100; 0; .011; 0

 1; 0; 100; 0; .0256



 1; 0; 100; 0; .0476



 1; 100; 0; .0289; 0
 3; 33.33; 66.67; .0507; .0346
 2; 0; 100; 0; .0181
 1; 0; 100; 0; .0219
 1; 100; 0; .0183; 0

 2; 50; 50; .0292; .0361
 5; 40; 60; .0726; .047
 4; 25; 75; .055; .0485
 14; 50; 35.71; .0417; .0341
 17; 41.18; 52.94; .0349; .0351
 5; 20; 60; .0291; .0446
 5; 60; 40; .0256; .0651
 4; 75; 0; .0242; 0
 2; 50; 50; .0361; .0146


 2; 0; 100; 0; .0563
 5; 60; 40; .0217; .0419
 3; 66.67; 33.33; .0235; .051
 3; 33.33; 66.67; .0507; .0183
 3; 33.33; 66.67; .0293; .0291

 2; 50; 50; .0585; .0914
 2; 0; 50; 0; .0731
 8; 50; 50; .0594; .039
 11; 45.45; 36.36; .0189; .0173
 7; 71.43; 28.57; .0385; .0218
 6; 33.33; 50; .0091; .0182
 1; 0; 0; 0; 0
 2; 50; 50; .0073; .0256
 1; 0; 100; 0; .0983





 1; 100; 0; .0366; 0




 1; 0; 100; 0; .0364


 1; 100; 0; .0146; 0
 6; 33.33; 50; .0438; .0327
 6; 33.33; 66.67; .031; .0381
 9; 55.56; 33.33; .0518; .0566
 9; 55.56; 33.33; .0394; .0255
 9; 66.67; 22.22; .0377; .0182
 6; 83.33; 16.67; .0401; .062
 4; 50; 50; .0218; .0361
 4; 25; 75; .0146; .057
 6; 16.67; 83.33; .0437; .0627
 6; 50; 33.33; .0497; .0659
 8; 50; 37.5; .0429; .0461
 9; 66.67; 33.33; .0395; .0737
 14; 35.71; 64.29; .0387; .037
 10; 40; 60; .0573; .0363
 7; 42.86; 57.14; .056; .0407
 9; 33.33; 66.67; .0619; .052
 1; 0; 100; 0; .0109



 1; 100; 0; .0183; 0










 1; 0; 100; 0; .0219








 5; 100; 0; .0327; 0
 8; 50; 37.5; .0172; .0207
 6; 66.67; 16.67; .0264; .0365
 4; 25; 75; .0144; .0485

 1; 100; 0; .0293; 0


 1; 0; 100; 0; .1134
 1; 100; 0; .0658; 0
 2; 100; 0; .0419; 0
 3; 33.33; 33.33; .0507; .011



 5; 40; 60; .0416; .0182
 12; 58.33; 41.67; .0266; .0706
 11; 63.64; 27.27; .0313; .0364
 8; 75; 25; .0164; .0292
 10; 90; 10; .0304; .0255
 3; 66.67; 0; .0383; 0
 2; 0; 50; 0; .0219

 2; 0; 50; 0; .0801
 2; 50; 0; .0146; 0
 1; 100; 0; .0365; 0
 1; 0; 100; 0; .0584
 2; 0; 100; 0; .0402

 3; 66.67; 33.33; .062; .0363
